214537888,0
214537850,1
214535653,2
214819357,3
214821277,4
214684513,5
214535681,6
214552370,7
214698577,8
214530572,9
214835025,10
214550259,11
214586983,12
214668193,13
214587399,14
214586690,15
214774667,16
214578823,17
214574777,18
214645618,19
214827022,20
214546022,21
214550627,22
214700990,23
214821371,24
214821275,25
214717089,26
214563337,27
214706462,28
214717436,29
214743335,30
214826837,31
214819762,32
214717867,33
214826955,34
214826715,35
214827026,36
214716984,37
214832657,38
214716973,39
214687642,40
214716932,41
214716935,42
214716930,43
214832655,44
214716975,45
214716967,46
214821017,47
214821020,48
214821013,49
214819552,50
214821290,51
214548744,52
214838503,53
214636775,54
214820255,55
214510757,56
214584069,57
214553578,58
214748265,59
214549346,60
214583784,61
214834865,62
214706441,63
214820225,64
214571188,65
214821339,66
214586711,67
214821305,68
214612721,69
214837442,70
214553735,71
214821285,72
214826608,73
214711635,74
214534196,75
214548103,76
214821022,77
214718169,78
214573612,79
214573607,80
214695097,81
214695092,82
214711903,83
214533022,84
214612706,85
214820231,86
214840417,87
214839313,88
214839995,89
214585395,90
214567410,91
214716982,92
214547668,93
214820261,94
214652220,95
214840483,96
214743369,97
214820392,98
214826908,99
214819430,100
214717286,101
214558807,102
214821300,103
214554637,104
214586694,105
214819376,106
214553844,107
214601229,108
214555500,109
214695127,110
214819760,111
214717850,112
214718385,113
214826810,114
214821390,115
214572182,116
214586651,117
214717005,118
214717003,119
214716928,120
214716941,121
214580424,122
214748293,123
214652932,124
214718396,125
214582942,126
214717888,127
214821024,128
214829282,129
214819547,130
214746382,131
214573357,132
214836958,133
214718160,134
214531513,135
214664820,136
214650617,137
214644650,138
214838602,139
214827007,140
214827005,141
214827000,142
214826925,143
214684093,144
214539845,145
214837490,146
214837485,147
214837483,148
214709634,149
214829737,150
214837487,151
214544947,152
214709685,153
214714880,154
214550542,155
214705991,156
214820233,157
214587611,158
214835582,159
214821307,160
214748295,161
214685795,162
214648245,163
214508287,164
214800262,165
214678044,166
214717007,167
214594592,168
214594633,169
214601010,170
214601015,171
214826801,172
214571904,173
214716673,174
214644727,175
214571895,176
214820413,177
214821292,178
214536506,179
214578247,180
214711078,181
214826627,182
214826623,183
214701305,184
214601233,185
214821392,186
214613865,187
214613863,188
214555903,189
214547255,190
214708305,191
214554510,192
214587307,193
214584815,194
214827035,195
214717860,196
214556210,197
214643657,198
214832559,199
214821380,200
214838218,201
214652964,202
214695446,203
214835454,204
214708442,205
214837378,206
214832672,207
214833322,208
214641836,209
214640336,210
214838190,211
214714912,212
214696447,213
214678912,214
214694994,215
214672852,216
214718360,217
214589128,218
214718368,219
214589257,220
214842354,221
214842384,222
214842358,223
214540434,224
214532107,225
214716688,226
214832649,227
214701307,228
214677617,229
214550535,230
214630042,231
214698712,232
214839311,233
214582100,234
214561937,235
214700876,236
214774685,237
214701212,238
214677887,239
214645003,240
214827020,241
214695538,242
214677930,243
214826953,244
214602806,245
214712289,246
214685998,247
214677922,248
214832557,249
214718220,250
214716583,251
214748315,252
214650609,253
214820385,254
214602729,255
214603138,256
214602793,257
214674455,258
214602354,259
214602352,260
214602388,261
214557279,262
214662692,263
214684843,264
214543922,265
214674401,266
214819719,267
214829285,268
214530797,269
214676537,270
214676606,271
